date,600036_600519,600036_002475,600036_600276,600036_601088,600519_002475,600519_600276,600519_601088,002475_600276,002475_601088,600276_601088
2022-05-06,0.48018607912177697,0.2412063898046489,0.49050658651632634,0.4149425839064877,0.5879795975895379,0.4898465898166735,0.011838552150458894,0.5001464684629785,-0.2014658696288259,0.037791215961960445
2022-05-09,0.5147425267767395,0.2531101947385093,0.48296664051105,0.40567684593989695,0.5939968111834885,0.48712584914476703,0.03388211270955271,0.4960272156288303,-0.19461991721792402,0.027944921747123264
2022-05-10,0.5243630911535357,0.2856403983435744,0.48181595037252034,0.38319649821103474,0.5948525644983256,0.5007324139285559,0.04659086279096324,0.5414908034120648,-0.1612745267415722,-0.0017426579611174299
2022-05-11,0.5297567739896621,0.2895084332135109,0.4840377719270665,0.3893374779178955,0.5785550607424893,0.4960876806738172,0.06667835597150532,0.5489141493220462,-0.1326534886353557,0.013674077832809864
2022-05-12,0.5333062372237536,0.2894378357254203,0.4824486671563057,0.3923819609515297,0.5806940965273014,0.4947666679847306,0.08100831426499473,0.5485214603546631,-0.1355437912477195,0.014312915512177704
2022-05-13,0.5489302765068689,0.3264589305956259,0.4869591130820932,0.3956815845431112,0.5810218495326144,0.49537428560948593,0.09939418130835906,0.5601585182778226,-0.11399980485009502,0.020058699841898134
2022-05-16,0.5605994756767411,0.3425418138736529,0.47697839435005185,0.39127522435451234,0.5796978262280988,0.5151705523566702,0.10288839771763411,0.5882039805937584,-0.10850397059561241,0.008427317781748985
2022-05-17,0.5624023546799906,0.4063868065870065,0.4973640270510337,0.3866763386363115,0.5911875061541597,0.5128451254925206,0.11487063941277985,0.5620861793400953,-0.06449673851389161,0.036402878742429756
2022-05-18,0.5637168134394827,0.42001463827445873,0.5056522972037678,0.3875977292940491,0.5950434493618604,0.5138568144122994,0.11559128925317512,0.5605214082382877,-0.06512610068605451,0.03558361337422086
2022-05-19,0.5652791850488013,0.4168197376815578,0.5044104608632308,0.38881349868073584,0.5955896609299857,0.514417692308049,0.11594278323194543,0.5597406751158778,-0.06674469630904852,0.035195697391567804
2022-05-20,0.5763040151349762,0.43336139778101956,0.5243816631570176,0.4111040095297434,0.6067355123588198,0.5256805107391045,0.13550406862449615,0.572117777999906,-0.04352324338235798,0.06400194663914116
2022-05-23,0.5785503173416718,0.4344024526002028,0.5243046041385238,0.41275297294363966,0.6075324418499418,0.52873900971935,0.1433409601574482,0.5722104386883096,-0.040592680689979836,0.0624192068489312
2022-05-24,0.587616900397205,0.4354971152619789,0.5204785896795303,0.41339870538087053,0.6039586797953836,0.5266736286686469,0.15045706244274967,0.5827726372082307,-0.03708919311873461,0.06449113673016271
2022-05-25,0.5897823933205234,0.4435443969872476,0.5251961878472248,0.4177320199256615,0.6009205505463779,0.5208535619164257,0.1650839708550676,0.5763455129332241,-0.00243194663152997,0.09565949476109363
2022-05-26,0.5924628167373853,0.4295559829126169,0.5217451172286128,0.41704325744360726,0.5888151965623764,0.5073157485008539,0.16385639193347146,0.575527481468067,-0.0009672027790184506,0.0940936272978854
2022-05-27,0.5978005317814489,0.43582256128221686,0.5296129503814114,0.4308910346621049,0.5859493979762128,0.5035665563489203,0.19359796227758463,0.576774045551624,0.025749979923497267,0.12805073026408229
2022-05-30,0.5975833955709304,0.43565526957236267,0.5295252210436997,0.4279740858566385,0.5868781419997878,0.5037942972718108,0.1876687809451802,0.5766039660338939,0.020923279578758645,0.124907557176769
2022-05-31,0.6044376082928642,0.4386489132721276,0.532343273730913,0.4213562250818197,0.5985186069796967,0.49416673632676256,0.16481278484019868,0.5881479645939378,0.014598844130787119,0.10699989531420748
2022-06-01,0.601808498168845,0.4325869519149512,0.5308966350604646,0.42203972527038064,0.6024989985503392,0.4942586707854378,0.1677328277822814,0.5924071214656181,0.023108244854854163,0.10886819695283602
2022-06-02,0.6145863882606808,0.4366556749952515,0.5315541545976428,0.4241570794538563,0.5887514779456293,0.4953691318479818,0.18402119691325386,0.5933257432815581,0.029284792585614366,0.11156199723029767
2022-06-06,0.6125467685367163,0.4245268853804234,0.5296419401598718,0.4274963361121403,0.5683440315356756,0.49151644802376976,0.1859334338420083,0.602805420908411,0.055545621155808016,0.12392893405669907
2022-06-07,0.5991460630544471,0.395695820421298,0.5124973724994287,0.42164735028700434,0.5281923689947462,0.45946530648263945,0.17341963334817329,0.561050922522059,0.052739195920400196,0.10779680245351331
2022-06-08,0.6279198314573323,0.410165998312891,0.5051427541347874,0.40815814179603427,0.5219537916485423,0.49953180044255585,0.23937524863917448,0.5732780054494926,0.07752350061184074,0.11382007451090688
2022-06-09,0.6346569780782818,0.39417241512158624,0.4761768043567428,0.421069558509883,0.5195806238957911,0.5105496204215967,0.23197073022451117,0.5930837525291449,0.08032340028169828,0.13674722331203146
2022-06-10,0.6240359061940475,0.3937501998040979,0.4715126081407294,0.4258022221933453,0.5247805880679847,0.5176806921360263,0.23015766083973382,0.5968411041966228,0.07696769220409093,0.13620207453972646
2022-06-13,0.6353257423921607,0.4032202157407255,0.4833418261881214,0.44229672141453874,0.5243249244027016,0.5499672344552938,0.2547268161198572,0.6454605043311556,0.09597929158060846,0.13470296274215027
2022-06-14,0.6131365363893901,0.37662274462242207,0.4960988520665935,0.431435312718909,0.503768284435556,0.567129026252841,0.23313076412601855,0.6478781701834289,0.07325134103151466,0.13888899823713785
2022-06-15,0.5573970810152362,0.37117869382317686,0.48794309173542916,0.33265000127862643,0.5218522999339602,0.5477160154094309,0.09828394101607951,0.6390228598514252,0.05091669116303017,0.06038879989472496
2022-06-16,0.5039164513965277,0.37694183174364354,0.487626010151507,0.3258732612477424,0.5316122543863481,0.5469357309948264,0.07275751678650237,0.6379756180173608,0.03988166326003796,0.04813408891171735
2022-06-17,0.46155013609097706,0.37211383091985956,0.47465700548921713,0.36056249697303544,0.5094217024676412,0.5497829450861148,0.09015952443099677,0.630845616354531,0.04690927445513573,0.05861132317279691
2022-06-20,0.487137214786099,0.37499985446074025,0.4804755038974008,0.3411407903786958,0.5122663820832501,0.5506289900800619,0.10682662734391817,0.6303278954736546,0.04485511555267991,0.049578973682153464
2022-06-21,0.485779739038105,0.38803245915329077,0.47484819440209414,0.3746966143489781,0.511473266589426,0.5496181138368762,0.11372120392441547,0.6228738863581129,0.0417831934280126,0.052743693542545315
2022-06-22,0.49676093218986905,0.4056505801008204,0.4828487045258196,0.37335038709386553,0.511234937159451,0.5498319400497467,0.125393948746365,0.6188580359559259,0.05898262635870452,0.06130287502916315
2022-06-23,0.5049186839233787,0.4026968784218339,0.4840240672700462,0.3833377533093545,0.5168075931504177,0.5520005355790397,0.1500275153748652,0.6177568054611122,0.0619690312865557,0.07042697828151914
2022-06-24,0.5079258579026896,0.40559808675510034,0.4834795440815883,0.38290089853808834,0.5093796210566227,0.5726703533165283,0.15826510720123502,0.6247482065592617,0.0692957579877166,0.06222433582635613
2022-06-27,0.49801118534696487,0.4067940285830035,0.49767656705722757,0.3977197758749681,0.5016318562818831,0.5318654087845379,0.15300903822565384,0.6113468417837442,0.07786165919129599,0.10634110451653664
2022-06-28,0.5026151010496429,0.4059347968813817,0.49827230928075206,0.4217256443289698,0.4987561239793602,0.5292951101692548,0.21956727501318896,0.6058084126727223,0.12121827841642753,0.13363933620190638
2022-06-29,0.5031400051222933,0.41808714596350194,0.4984981581007167,0.42453739210128416,0.5156733789753986,0.5294696551507329,0.22028409014467712,0.6201988256522599,0.15577444877387797,0.13411740413815962
2022-06-30,0.4951922005031505,0.41180724685711806,0.5001691640833463,0.4655222484155692,0.49674378452964185,0.5145734235481771,0.28567635668739066,0.6120640643216679,0.20389015642488809,0.18190571166627725
2022-07-01,0.5076754725446847,0.41651593170833845,0.4718293974658185,0.46246591885001864,0.4882825839518703,0.47630575771209094,0.2989932912439417,0.6002806353910395,0.21528080826807403,0.17890326052234456
2022-07-04,0.5143377254233897,0.41847241253507395,0.44993409354171215,0.4643254408976641,0.5228354457056972,0.46259659899420436,0.3200266483468374,0.5263093580621391,0.20335879184933398,0.18121129786571563
2022-07-05,0.5207429835161645,0.4214359482726543,0.45392291748243274,0.4648714589581046,0.500554213562545,0.45492515479722134,0.31830697023782584,0.5243209793191921,0.1651336250055123,0.165731911505329
2022-07-06,0.5301421542255764,0.42134161669958503,0.46238477492999075,0.48673443896033886,0.4995992493293115,0.46679634431647604,0.34726141788312587,0.5256415803740038,0.1694427650740652,0.2103633661291151
2022-07-07,0.5268146975757675,0.4237808273040357,0.478709229106516,0.4822387859031353,0.48929547242009236,0.49409368155677214,0.33104463377309734,0.48938635061727653,0.20066123775802883,0.22433859986795895
2022-07-08,0.5159091384546165,0.400909972999673,0.46583944461528143,0.5040593054351088,0.4457939703005916,0.47002769220040436,0.3876224055680661,0.44664101261979317,0.2299319617667958,0.2460572005314912
2022-07-11,0.5390837966537045,0.4065883891385852,0.4710361244425031,0.49406288079470134,0.4431862150311622,0.4622186950903173,0.4488148299301201,0.441851358812832,0.26360685310276666,0.2603952910816288
2022-07-12,0.5410092403751329,0.41038214454599387,0.4662539720096597,0.4936660005940488,0.43991212332451335,0.468621611332717,0.45486311723345907,0.4422653920556469,0.27760376181113894,0.2437718371465757
2022-07-13,0.5332155198092091,0.4182525129785025,0.4579948293427237,0.4945090130841169,0.43293770535508214,0.4734578455207474,0.4525567251930233,0.4395088188514292,0.2792788491168771,0.24259322176474266
2022-07-14,0.54112583334068,0.4078782324014946,0.41239646335695124,0.5216741131386348,0.4352317208669204,0.45913453476204175,0.4536255882782326,0.43180630325145597,0.2961877230265599,0.25341259433191976
2022-07-15,0.5499552126225745,0.48542478003870815,0.42847214141852763,0.5020906291359568,0.44701290750804873,0.457342628549536,0.44563226289768343,0.4251845713457558,0.31995412619149394,0.24549529577035561
2022-07-18,0.5489266711154932,0.4607921092520107,0.4223739789781434,0.5386940403700735,0.4483241031240049,0.4571921352229269,0.44806326751707964,0.4081905204493851,0.33293678038945074,0.27104386842010897
2022-07-19,0.5537002397690944,0.457667306451597,0.4491472183657091,0.5251907519618677,0.4503726669644481,0.4610747766335625,0.46379321999566814,0.42271382604461755,0.32951700613693113,0.3149349450281608
2022-07-20,0.5604949831777141,0.45373117034144655,0.462221981117958,0.5257407732862185,0.45726896721212906,0.4531972963988156,0.45865580428455877,0.43587422794239844,0.33699730284323154,0.30617688640188845
2022-07-21,0.5805784464147474,0.4668453714860358,0.47116306732597013,0.5168666899228883,0.45624714075340184,0.44534050030777433,0.46469945590451917,0.43323367928101086,0.3319983096988412,0.2803384058133973
2022-07-22,0.49648856065401964,0.3724065670507925,0.2863150191228986,0.5118654490938601,0.3851559792920926,0.32805561991723664,0.4416770195083738,0.3326772031580632,0.294955463628788,0.23339158937936055
2022-07-25,0.5063526103548635,0.36345225265816683,0.2758588870018948,0.5113064399037583,0.4075360233886793,0.41176224303051645,0.4486385291034492,0.312841173891207,0.2892626249757968,0.23023728952269248
2022-07-26,0.5574360968507756,0.3921841393180798,0.22735104240521906,0.5208484944992241,0.35705353729734157,0.38960269965120414,0.44991048237466413,0.2821412927556036,0.281164479294372,0.1890328394729248
2022-07-27,0.5302106069885583,0.3515233890585503,0.22213937614255355,0.4729426483621893,0.3232538403856399,0.3842687585252014,0.40955196264485433,0.2782979697419252,0.21853607720579513,0.18288627009449324
2022-07-28,0.5352410817383413,0.3117835729687561,0.21665559043844185,0.47961559140131627,0.2755550424660954,0.4006360631105065,0.4063900030136704,0.2220789400008352,0.21991121737907213,0.19948627158705656
2022-07-29,0.5399117240519776,0.292701198326734,0.23374339085232637,0.48654643164714023,0.2844770332006116,0.39694562429486174,0.40618591411731303,0.21867782486162032,0.21235512397061285,0.2121460640682436
2022-08-01,0.5126000550752794,0.2465581843248244,0.22399567446696725,0.47694622868634934,0.2476074070902727,0.39181602815935557,0.39939157808195846,0.19884643956114087,0.21372796658806426,0.2056201604943714
2022-08-02,0.48044657299221033,0.23348482223270514,0.24099470428794684,0.47216060064628007,0.22877303759921847,0.4052618587642324,0.3901698592456482,0.21958696255143653,0.21123092773494387,0.2144067575325407
2022-08-03,0.467528164123237,0.2431256592805298,0.22777205134932618,0.5015178255623852,0.21965656493893768,0.4063309833526816,0.407340170596205,0.20943465530997946,0.23588355286215976,0.21274640088020325
2022-08-04,0.4790425585308747,0.24767382816760178,0.24931149636260838,0.49481766838992214,0.23791599437824396,0.4319604895830749,0.4033476834545774,0.21594537200056815,0.22010861531252335,0.19670428520712505
2022-08-05,0.47631620201004515,0.24324044452915738,0.2661450912720646,0.4759536443064734,0.23625921716153875,0.43077602991494324,0.39828415549611645,0.21426161955053472,0.21577934589459313,0.1847160606035331
2022-08-08,0.47530833988144444,0.23992222525808385,0.2711680418511991,0.46071805911865754,0.2301896045216462,0.43412180490006214,0.38522443901309694,0.2118576302758591,0.2500954969322009,0.2086590687535913
2022-08-09,0.47481132631962425,0.23848132118304927,0.27257462873791566,0.4534864214964303,0.22254882589947614,0.42442663159028915,0.3894326530243991,0.20644951503464234,0.24934736549533784,0.197894045294231
2022-08-10,0.4923947777425354,0.22814878593880358,0.2993365283307206,0.45481863858057886,0.23294890007242525,0.4328577575207834,0.38388141819009675,0.2150476318664014,0.24519557873889197,0.20102478490823064
2022-08-11,0.5110033263537257,0.29756391587981756,0.3040910008816462,0.44462784476468215,0.27046997206025064,0.43511812880483247,0.3803288794889736,0.22104421737637484,0.2346488273476977,0.20048961395143905
2022-08-12,0.5078110250865455,0.29378357776915615,0.3015208104130489,0.4426575988508505,0.252977893376205,0.4297123896597393,0.38468952678331264,0.22154711677805064,0.21943593112319443,0.1967039649020782
2022-08-15,0.4654136447602954,0.28620998297756156,0.2757719752716961,0.38016127064287386,0.24330127613028976,0.412755341034055,0.3403532862110761,0.21163132224491915,0.21133147932637067,0.16048742406768282
2022-08-16,0.45832572229163787,0.2753531146113651,0.2679755492965452,0.3826602887542066,0.23543953540461512,0.41190451994934757,0.34679979827291796,0.21405763024435015,0.21426492477846826,0.16148366837806974
2022-08-17,0.4471674833601538,0.27146737942785315,0.24943413739541612,0.3824077100095001,0.2083732907310587,0.3898934424116589,0.3520977933418863,0.17085216500186093,0.21259348894510907,0.17045057814396047
2022-08-18,0.4547883227731907,0.27378766928467596,0.2582834298954527,0.385554217912534,0.2120928431009027,0.40174973333458863,0.35780276445906856,0.1734902627791548,0.2131088377955457,0.16745963983031353
2022-08-19,0.45073125443698814,0.2813647949760221,0.2567382818542632,0.39039281173734813,0.23210969097749223,0.40412956318109194,0.35759230484429105,0.17861711218377563,0.1929730539050696,0.16040291355562616
2022-08-22,0.44781816143361836,0.27351147174355395,0.24626696062134298,0.3664116824807944,0.22708786794344343,0.39936168118031434,0.34969365866692814,0.15948580106339696,0.19413051580561624,0.1253353626547382
2022-08-23,0.4589994238378592,0.2737796253170486,0.2523758404482583,0.3574799395468259,0.23156578959664262,0.41271900424357527,0.3486800056940406,0.1596693209937445,0.1912307724110479,0.11653305616781022
2022-08-24,0.4488385242801435,0.24656112222616755,0.24356171128017565,0.35780714340312514,0.21072512243820352,0.40599748948522474,0.3445039347668683,0.14060887491767998,0.1872692370963183,0.1148093338895611
2022-08-25,0.47221116283682874,0.26604282219610553,0.25315696390081815,0.3919402637166409,0.2136363463190416,0.4059132034234984,0.3714067683172277,0.1384069046972451,0.2053575735725295,0.1258419221141704
2022-08-26,0.47325341041022045,0.2803920796005344,0.24923657485160933,0.3729221618970186,0.22102383460778077,0.401051562696592,0.35133109849246386,0.13654640709671859,0.19221390906018668,0.12918960994828355
2022-08-29,0.47796498786144725,0.2843742185737584,0.25376872614066676,0.3621576887074994,0.22909517300338786,0.4103787527956302,0.3375621481496738,0.11336605586470229,0.15990546722781077,0.10438054295421505
2022-08-30,0.4591794709291458,0.28163371220609884,0.23143104835601305,0.32853124398643485,0.2571655567217598,0.403663867548046,0.357192955646672,0.13409394352456502,0.17148500244765438,0.1296514386536581
2022-08-31,0.5089066957841163,0.25919432078421895,0.25624178750407833,0.3075843016902707,0.23449186594549476,0.4049356360951537,0.2858804278014459,0.12369126752206568,0.17011891551671457,0.09246883055452598
2022-09-01,0.5354823205979644,0.312441972038877,0.30112277144454064,0.3019042783413319,0.25957636494862735,0.39956278951791774,0.23720283825146338,0.09580056671192963,0.13189295151529473,0.07403704016132637
2022-09-02,0.5618754053495619,0.30162081948056957,0.30525479661398214,0.30279473780614824,0.23813679795302944,0.3907676095329317,0.24814485014315693,0.07068701241988946,0.11278276131714397,0.07967142547454481
2022-09-05,0.5124032130001462,0.2838522868277208,0.30336940837392035,0.25102643692535553,0.21246665899054706,0.3880638339086754,0.12024399256962702,0.06549443630878829,0.08953873390175292,0.057161731720056105
2022-09-06,0.49456740995778165,0.3052599571964245,0.29546309133498516,0.22925472964433377,0.20759144165707488,0.3859696369504109,0.11286882385968727,0.06504175424689376,0.08886743423216674,0.05234019702670349
2022-09-07,0.5046552484409158,0.3188700576272472,0.2673781597553759,0.27861231752749155,0.21494097632346493,0.3933354950367909,0.12351245738338597,0.07119058519306762,0.09196192253071131,0.07959312426429242
2022-09-08,0.5078534333392694,0.32168377435653955,0.26802243021978184,0.2664489933051747,0.21486010283636586,0.39227688320569315,0.13088481389606219,0.07059597773533265,0.09918076744218503,0.07850390618983838
2022-09-09,0.5905300101758902,0.3059692838448374,0.30240176921729334,0.273424339972156,0.23539023291075184,0.3993000864582541,0.1453685248374023,0.06933236435734375,0.09846731495839314,0.08587456113116608
2022-09-13,0.607344770928527,0.30979307195825223,0.3161890629076751,0.26290514257102066,0.2404201929732805,0.41232970378761896,0.12059417667848664,0.07478368495962145,0.0943929863668876,0.0851954477014124
2022-09-14,0.6110296966938371,0.31200225100653417,0.32793084667046096,0.26473395335502453,0.24465261119090947,0.41430179700588815,0.12165275933053253,0.07800632753806233,0.09678431719206786,0.08611911268573678
2022-09-15,0.6102661233815388,0.25570367545588735,0.30209842564665956,0.2431185677050944,0.23246542448894958,0.4079890143330938,0.11637992343894027,0.06677880819083755,0.07791240356603354,0.08007214966362455
2022-09-16,0.609918467229223,0.2723400291051506,0.31398273220388484,0.26965359373589365,0.24369869184813142,0.4145064211784242,0.1311241414187481,0.07634834083464334,0.09929712020012849,0.10091152508059825
2022-09-19,0.6365920779720227,0.26935825179777295,0.31176009950018213,0.2730733876643877,0.24159424803898827,0.4035645136868039,0.15778019385865424,0.07511786817014038,0.09592790649792508,0.10211761433962487
2022-09-20,0.6370367484910904,0.26501993395838636,0.2699712188416373,0.24064238363168178,0.23797688002668677,0.41185798105805993,0.15473501150169583,0.06133147212196485,0.08572817189459532,0.03834129003957025
2022-09-21,0.6336244993162141,0.2643099918075058,0.2689380087243277,0.23981674581571696,0.23003750995057254,0.4257074651963196,0.14842298608734744,0.06826376666490096,0.07880198991096729,0.04049834513403903
2022-09-22,0.6302765308877775,0.2642652337819951,0.2705122278395459,0.23364057489784373,0.23949065348298695,0.4372393747198795,0.12339455627748429,0.07604835160856878,0.0713987204488474,0.022352613981235392
2022-09-23,0.6091530482194012,0.23738702494139427,0.2249559440458742,0.21568233740454673,0.20907596684053342,0.4038650057810057,0.09533561106669981,0.04026199310920826,0.06865963997324552,-0.0005132695835061408
2022-09-26,0.57693405233045,0.24704316972943663,0.2894021672371756,0.22068480150288355,0.20377374575702212,0.3963118868214044,0.06053745266077204,0.031846757105597236,0.07282341772125969,0.03459633926559602
2022-09-27,0.5685767341422581,0.2433717352226133,0.3105705403446494,0.22346064245968253,0.2005236316728578,0.4717136433976787,0.06367659791023694,0.11383773548977069,0.08409884509247616,0.01958603793691647
2022-09-28,0.5711835511194228,0.2511979378504029,0.3116304957647645,0.22404844005535715,0.22655459932105868,0.4808688545238058,0.04570869464815185,0.10558770434435853,0.11305814468197113,0.029109756680095685
2022-09-29,0.5526775713856411,0.2519625834067719,0.2488560642938295,0.14311276879940849,0.22414586859901686,0.4482132881668336,-0.01839809677326708,0.08818432168638629,0.10203577494948053,0.01288678793332376
2022-09-30,0.5438995541856363,0.23463609559314194,0.25311839851761414,0.14746972324633736,0.24565053916685456,0.4432076675550457,-0.01037902712264995,0.10846182806968767,0.06573828711549069,0.03145690489719404
2022-10-10,0.6240545975915188,0.29317582454084296,0.28327422911680034,0.11237863733985448,0.3027889533653654,0.45038802956781177,-0.04126729831805168,0.14489107279282268,0.040920061725650846,0.024101081161578792
2022-10-11,0.6255579444956358,0.2907501241630098,0.28205812484897436,0.10655442437023255,0.2884442147461311,0.44957201107491007,-0.1144667041168348,0.14063113032201807,-0.0031449420693409093,0.008006900223020348
2022-10-12,0.6295011876706001,0.27480774194204843,0.2932393019256442,0.10335686408098059,0.26747289211842046,0.453594259503546,-0.1112575663671139,0.11597452018806743,0.007661598532675116,0.026762018696477444
2022-10-13,0.6917527659594868,0.2565992763228599,0.2437559025382001,0.12155101186642038,0.2618704036373596,0.33959042867192474,-0.03814865427906165,0.11480910978060416,0.0010247441624402596,-0.013114497182790754
2022-10-14,0.7339929229883161,0.30566716972322994,0.41764401372277593,0.155136953210123,0.29149625594549355,0.4153224388845904,-0.01568763343077331,0.1819357464195825,0.015326726278627282,0.02439060532716703
2022-10-17,0.7310431824381846,0.3034192193019635,0.4147092785916478,0.15484387478315276,0.2752942069924681,0.3934703787915729,-0.0087437748207605,0.21786246655077485,0.0025939775194204215,0.013808122733347927
2022-10-18,0.7369119363620991,0.32065104014582724,0.4071575919735646,0.13308843072774112,0.2813511100605563,0.392602912442841,-0.011836165576089675,0.22521497943639737,0.01649469404836165,0.0002929781765533413
2022-10-19,0.7317187766623134,0.3265149578600334,0.4129012898553452,0.13541063682692478,0.2912855553835955,0.3925976707133092,-0.015377980950926922,0.22916847025987236,0.015542347059751774,-0.004235200159084111
2022-10-20,0.7307626947417019,0.3301462771510425,0.4107941639127892,0.14134242621415272,0.29561981803902887,0.39073755477674027,-0.01096591250961345,0.23234887665013995,0.012177622455220692,-0.0031954488880955017
2022-10-21,0.7327900122917523,0.3369857008693942,0.40500474943920706,0.12147706059923664,0.3016623033978956,0.3829180647576339,-0.028218435283652237,0.22074939807913535,0.005800705952037258,0.03835170180453603
2022-10-24,0.7549671482463676,0.3600592310903836,0.42104462378582097,0.1812691305865632,0.3183691421064903,0.3845576496608697,0.09878957619541216,0.23705820412047515,0.03497152330429275,0.06360658312666032
2022-10-25,0.7467440450771997,0.364348571779845,0.41737215498781494,0.17697380587724199,0.3185295289111821,0.3923070365223834,0.09806257051387844,0.23270549223143536,0.03733450932403158,0.06815014492054036
2022-10-26,0.7466698433226779,0.35847751867831024,0.4657745922337868,0.17028134232919045,0.3122969907836269,0.41439375904045406,0.09951431483825499,0.2699571667759057,0.019267704915646257,0.06297702346129605
2022-10-27,0.7072930455370809,0.35777177160987,0.46542394380433466,0.1710257751396243,0.3006773599829807,0.40099666484717295,0.07197073070044763,0.2700658566463358,0.017775006209233505,0.0623642799672341
2022-10-28,0.7145027261737718,0.4124107189200639,0.4735201679345628,0.16806672248675666,0.36552629030165457,0.41103715468245505,0.06921785174503074,0.31618917367696725,0.026492570018191372,0.06095221838360055
2022-10-31,0.7231783165736178,0.3846577200761991,0.45137445637696066,0.16448941763931865,0.34179123204717804,0.41321320976359144,0.07645147148799745,0.3575919572190695,-0.05486898480498464,-0.0035104762816458154
2022-11-01,0.7563547000073482,0.44793090967345967,0.47037651079205955,0.18908239607912541,0.3834791414654287,0.4275756867983492,0.10884866383519833,0.39448226209667964,-0.06203324423142391,0.011382275198093258
2022-11-02,0.7601185875194479,0.44516538787720344,0.464824437587324,0.18919962766373297,0.391573487489174,0.4335724946010567,0.11738226866447102,0.38145492423209026,-0.05176438988594766,0.0015351164986704942
2022-11-03,0.775824470339024,0.4337709599891123,0.47830461986155876,0.1838261741332851,0.397006687161119,0.4299619579533208,0.1281961334943857,0.3923345343708607,-0.06280992222205119,0.006491138365233444
2022-11-04,0.7860235973485655,0.44947914660740884,0.4378183340120507,0.22107648178301315,0.421407282428989,0.3732220160342689,0.18076669640035528,0.35727011419076943,-0.025562372380493564,-0.0005748297523759959
2022-11-07,0.7867287674249744,0.4514699685219503,0.424282031752434,0.2362051232213668,0.41793321448699067,0.3708434292298566,0.18363664519011366,0.35886850929173864,-0.016531826411871713,0.01492597038569131
2022-11-08,0.7847773523500043,0.45968559407617055,0.4156351920589769,0.24381397803967325,0.42349266160573795,0.37535475744295377,0.18981429747573608,0.36289866691005307,-0.026760358327060144,0.02560987240487067
2022-11-09,0.7826883022596629,0.4599476182720335,0.4137042883948848,0.24732042059904724,0.4213253604604827,0.3794879458911695,0.19502326496175273,0.3643170542548307,-0.027579695366839463,0.040298048605610384
2022-11-10,0.7798777284366439,0.44188603776240093,0.40753390103969095,0.24575019539883577,0.38685439533975463,0.3656774759783984,0.19278189059092768,0.3687371955404726,-0.030626888846854484,0.03727958228906207
2022-11-11,0.7848256886732974,0.41567574946077085,0.3052096077685455,0.25838879298765643,0.39717447964538416,0.3159728944780724,0.20416527627772935,0.3394306922562349,-0.028189956230533726,0.024731742517354327
2022-11-14,0.7537567086106713,0.4161172012816588,0.3491317256767035,0.15012353360195352,0.4158999231533293,0.31882872251740485,0.18053095501068359,0.3467890675474544,-0.029375354149893576,-0.026859368924273843
2022-11-15,0.7448082610039084,0.40767474436890355,0.3402165605029689,0.15724631814150944,0.45657786522709737,0.29446158399312616,0.17667917029989877,0.30449478862883,-0.03069977441981297,-0.02190952826778825
2022-11-16,0.7448570433737777,0.4088885353028974,0.3439752400363584,0.15818706335773092,0.45695510316570565,0.29627807067679784,0.17692421595420219,0.2978717350525606,-0.03479147431367419,-0.020889400202992858
2022-11-17,0.7406839489825173,0.40656248021927444,0.34199122260858283,0.1776651376787889,0.4655753611065377,0.29669376726837354,0.18156939512084985,0.30229871021934007,-0.025446670712371118,-0.01763828649896396
2022-11-18,0.7387539699958955,0.408312883743729,0.3374967806076672,0.17665351732558543,0.46269477787643426,0.2930663433153994,0.1813037605906161,0.3036920115891009,-0.026352175007683033,-0.01931190481180138
2022-11-21,0.7344648655016275,0.41176539476266966,0.3361540447526568,0.1759902934288584,0.4581456579958734,0.2812240394951575,0.18675674648451138,0.3027318886468015,-0.01419884897189949,-0.018022413020312874
2022-11-22,0.7380363498623516,0.41756996255921114,0.3169662369827441,0.19080166032071177,0.45782779820554903,0.2712465892488732,0.19525065627095992,0.3252456571334676,-0.027233461649026222,-0.020506471444371146
2022-11-23,0.7339308679351659,0.42115574924244936,0.3141025950412222,0.19091012796005072,0.4554282158926493,0.2638863715213563,0.20601841205421265,0.329436814382792,-0.03598712360706068,-0.02482485369000938
2022-11-24,0.7307486483134833,0.4210343920747654,0.3129465597603104,0.19385039434461146,0.4615397513731029,0.2646192976283002,0.20580938295886003,0.33061858947540973,-0.02568799956619188,-0.023435749878255842
2022-11-25,0.7231754993420778,0.40011057933170385,0.30737579138099325,0.18025948987861506,0.45174891152418795,0.25979600728619134,0.18386605951625673,0.3239905997908677,-0.07806040265049075,-0.04070854808428163
2022-11-28,0.7168479632225067,0.41094054542564873,0.31509663224207674,0.17780128872357753,0.44893769908175685,0.2641338650230224,0.20066240888341066,0.3383534024898515,-0.05133628461392224,-0.05341696602440372
2022-11-29,0.7500830845988994,0.4187269515215192,0.3243399367175772,0.1610458610726972,0.459724458542276,0.280567072037669,0.19010822532108496,0.34879045922241647,-0.054925129383690534,-0.04346069708558808
2022-11-30,0.7529383058242104,0.42633573111356554,0.3336402422941649,0.18893977712421556,0.45908592928730274,0.28001806634123666,0.19504896714831726,0.3446140024103329,-0.08473337123791659,-0.07783156078359815
2022-12-01,0.7405430492908135,0.43810161172081685,0.31562364226890577,0.1965930480941312,0.47051155280596124,0.2687985872279352,0.18322765735159494,0.35323888181220836,-0.09024945306316086,-0.08289190283150606
